ID,Sentence,Sentiment,dialect
2279,افضل شي كان المطعم، كاثي و ايان و سو كاثي و ايان يمتلكون المطعم و سو تساعدهم، كانوا مفيدين جداً,positive,Saudi
305,فيه عدة ألعاب داخلية وخارجية، مصونة بشكل جيد، مطاعم جيدة لتناول الطعام.,neutral,Saudi
2291,فندق للعقاب والجوع، وليس للراحة والطعام، غير صالح للاستخدام البشري أبدًا.,negative,Saudi
1040,كل واحد مميز جداً، وشكراً لكم. عمر عبيد الرحمن.,positive,Saudi
1814,الغرف حلوة و مناسبة للنوم، هادئة.,positive,Saudi
1557,إدارة الفندق سيئة و فاشلة لانها لم تحل أي مشكلة من مشاكل النزلاء والنزلاء في نزاع دائم مع إدارة الفندق,negative,Saudi
1043,كنا فيه لليلة واحدة وكانت ليلة رهيبة، انتظرنا حتى تنتهي لنغير الفندق.,negative,Saudi
854,الغرف واسعة و فخمة، و هناك وحدة بجانب السرير تتحكم بكل شيء في الغرفة من الأضواء والستائر والتكييف.,positive,Saudi
1789,كنت عايز ابقى في هذا الفندق خلال زيارتي اللي دامت ايام في دبي، لكن فشلت في الحجز بشكل كامل، لكن موظفي الهاتف، فريق المبيعات، والإستقبال، كلهم كانوا غير متعاونين، مما جعلني ألغي فكرة الحجز في كارلتون نهائياً. كان هذا بعد سبع مكالمات هاتفية.,negative,Saudi
643,الراحة الكاملة، كانت الإقامة ممتازة، توفر كل الراحة، والمعاملة الرفيعة من كل العاملين، كانت ممتازة، المكان ممتع ومريح جداً. شكراً لخدمتك الرائعة.,positive,Saudi
1255,اذا كنت تريد استكشاف دبي على ميزانيتك، فهذا الفندق مناسب لك.,positive,Saudi
1992,وله فريق انميات رائع، ويحترم المكان ويعامل كل النزلاء.,positive,Saudi
2152,العشاء كان سيء و قليل جداً، و مشينا أميال الى مطعم كنتاكي لنحصل على شيء نأكله.,negative,Saudi
1461,عطلة رائعة اتعجب من يقول ان الفندق ليس بخمس نجوم او ان الاكل ليس جيد او متنوع فندق رائع الغرف واسعة جدا و قريبة جدا والخدمة ممتازة البحر ساحر و آمن جدا للأطفال حمامات سباحة لجميع الأعمار,positive,Saudi
805,الخدمة بطيئة شوي، لكن مقبولة.,neutral,Saudi
1080,أما بالنسبة لتقييم الفطور، فهو متوسط من حيث المكان، فالفطور بجانب الفندق، ومن حيث النوع.,neutral,Saudi
2285,هذا الفندق غالباً يستخدم من قبل مجموعات السياح.,neutral,Saudi
1715,افضل اجازاتي في ظروف مصر، خلال الشهرين اللي قضيتهم، ما لقيت متعة، استراحة و استرخاء الا في ايام في فندق اوبروي.,positive,Saudi
906,كل ما يمكن قوله هو ان الغرفة كانت مزدحمة قليلاً، فهي غرفة ثلاثية، لكن وضعوا سرير إضافي لتصبح غرفة رباعية.,positive,Saudi
2159,خلالها انقطع النور من الحادية عشر ليلا حتى منتصف الليل.,negative,Saudi
1090,منظر رائع على جامع السلطان أحمد إقامة جيدة في فندق سبكتر، بالإضافة إلى شخص رائع يقوم باستقبال النزلاء ويملأه ابتسامة وخدمة أوصي كل من يرغب في حجز في فندق سبكتر بالاتصال بموظف الاستقبال أونر شخصية مهذبة ويفيد في أي استفسار خاص بإسطنبول وتجنب التعامل مع موظف الاستقبال لفترة المساء كازيم يفتقر إلى مهارات التواصل مع النزلاء تجربة وم,positive,Saudi
425,بس كنت عايز اجرب الحمام التركي والسبا، ما لقيت حجز طيلة فترة إقامتي وشي آخر، فالبو رائحته كريهة بسبب المطعم المفتوح في البو، للأسف البو جميل، كنت أتمنى أن أستمتع به، لكن الرائحة أكلت، والحرارة كرهتني فيه.,negative,Saudi
887,ورغم جديده، لأنه لم يفتح الا في رمضان، كان الأثاث قذر بعض الشي، والسجاد والسجادة، والمرحاض صغير جداً.,negative,Saudi
526,الفندق بعيد، حوالي عشر دقائق سيرا على الأقدام من الحرم الشريف، عوائد جيدة مقابل المال، لا شكاوى.,neutral,Saudi
771,بالإضافة لكونها قريبة جداً من الحرم المكاني.,positive,Saudi
1208,الشاطئ جميل، ويحتاج للتموضع في الشمس والرمال الناعمة، ويحتاج للتنوم بالسكوركلينج، الحدائق المائية صغيرة، لكن فيها أهم الألعاب التي يمكن أن تجدها في فنادق أخرى، أوصي بشدة.,positive,Saudi
2153,مو افضل مو فندق رائع الفندق يحتاج الى تحديث، والديكور قديم.,negative,Saudi
1047,فبينا تحياتي لكل ادارة الفندق، وان شاء الله سنكون في العام القادم في المبنى الجديد.,positive,Saudi
2176,اسوأ فندق في العالم، الناس الذين يعملون فيه يعرفون الناس ويتعاملون معهم.,negative,Saudi
2160,رأس الدش ومصابيح الحمام العلوي كانت معطلة، لوحة الكهرباء كانت تصدر ضجيجاً عالياً يزعج النوم الخفيف.,negative,Saudi
599,فندق جميل، خدماته مناسبة للسعر، سعر ممتاز، غرفة مريحة، حمام ممتاز، و إفطار جيد جداً.,positive,Saudi
873,الفطور جيد، لكن يمكن ان يكون افضل.,neutral,Saudi
67,سحر الموقع موقع ساحر مع إطلالات جميلة على قمة تطل مباشرة على أعلى قمة ثلجية في أوروبا بالقرب من التلفريك وقرب من السوق ومحاطة بأرض خضراء في قمة الروعة,positive,Saudi
2285,على الاقل كم من الدومو موجود في منطقة مليئة بالبعوض،,negative,Saudi
1034,وصلنا هناك قبل يوم من الموعد المحدد، لكن هذا لا مشكلة في فهمي.,positive,Saudi
1028,الجانب السلبي الوحيد من الإقامة كان المطر، والمطر، والمطر.,negative,Saudi
1594,فندق مناسب السعر لو كنت تبحث عن مكان غير مكلف بسعر مناسب، فهذا هو الفندق المناسب.,neutral,Saudi
1063,الفندق مجهز ب 30 غرفة مريحة جداً، مفروشة بشكل جيد وجناحين.,positive,Saudi
2194,فندق اشمور هاوس هو اكتر من حفرة نفايات,negative,Saudi
2024,الغرف كانت مقبولة.,neutral,Saudi
848,الموظفين من الاستقبال الى خدمة الغرف كانوا متميزين ومريحة جداً.,positive,Saudi
134,ايام رائعة في لاغونا فيستا خدمة ممتازة جدا غرف في قمة في نظافة سقف عالي ذي خبرة عالية راحة ممتازة مناظر طبيعية مدير متفهم جدا حمام سباحة نظيف جدا واسع,positive,Saudi
19,الموظفين لطيفين جداً، ودائماً مستعدين لتلبية طلباتك.,positive,Saudi
239,لو كنت اعرف ان الفندق كان يجري تجديده، لربما ذهبت لمكان اخر هذه المرة.,negative,Saudi
737,أشكر كل من في هذا الفندق على تفوقهم الواضح وعلى اخلاقهم العالية وحب عملهم لإرضاء ضيوف مصطفى.,positive,Saudi
1224,الموظفين فنانين وغير تقليديين تماماً، كلهم مثل بيبو وسلاموستر هاني.,positive,Saudi
1579,اكو بارك جميل، غرف ممتازة، شاطئ كبير، عيب فقط وجود القوارب بجانب منطقة السباحة، عيب فقط كمية الشباب الموجودين بالفندق، خصوصا من الخليج.,positive,Saudi
